epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
1,0.9011126435783092,0.6664946680426557,0.26009048084282443,0.6823923188533509,0.7272727272727273,0.4001127332168423,0.000998458666866564,25.97811198234558
2,0.5488954091506764,0.7738218094255246,0.5188700806490217,0.526058118499257,0.84688995215311,0.6933199809302115,0.0009938441702975688,1.4069023132324219
3,0.48303670806494375,0.8095975232198143,0.62865054712988,0.46541616087705134,0.8564593301435407,0.7109745217200235,0.0009861849601988382,1.39398193359375
4,0.4465853865404165,0.8233574131406949,0.6695117056303013,0.4343732165876758,0.8405103668261563,0.681433212761617,0.0009755282581475767,1.3955705165863037
5,0.40143807417427013,0.8391812865497076,0.7217837209860453,0.4115241140162831,0.8636363636363636,0.7241379310344828,0.0009619397662556432,1.4003028869628906
6,0.36733428295797854,0.8544891640866873,0.7715651458630272,0.356600996659418,0.861244019138756,0.773372787825471,0.0009455032620941838,1.3931097984313965
7,0.3194070022808222,0.8777089783281734,0.8307751680530199,0.3167993455510319,0.8803827751196173,0.8264507601043795,0.000926320082177046,1.3817923069000244
8,0.2963699141615315,0.890264877880977,0.8555752412089436,0.39735230485176404,0.8652312599681021,0.7433791870211087,0.0009045084971874736,1.3891141414642334
9,0.26657069946815765,0.8968008255933952,0.8665480794490186,0.28672354421214435,0.8899521531100478,0.8275013261870595,0.0008802029828000154,1.4076557159423828
10,0.26338850981310796,0.8974888200894393,0.8729940697015749,0.25935463415402354,0.8947368421052632,0.8382196419932268,0.0008535533905932736,1.4114468097686768
11,0.2523285136380309,0.8998968008255934,0.8720069723587092,0.25865808931109535,0.8939393939393939,0.8402046658629937,0.0008247240241650918,1.394327163696289
12,0.2499177608655661,0.8966288269693843,0.8723024027436849,0.37102076786747007,0.8532695374800638,0.7554720691457004,0.0007938926261462365,1.3893160820007324
13,0.23711805673022018,0.9038527691778466,0.8788923663350824,0.26845670755703055,0.905103668261563,0.8864102118609476,0.0007612492823579742,1.4107513427734375
14,0.21553605330494782,0.913140694874441,0.8998900505553895,0.25465165732329653,0.9035087719298246,0.8647458100764077,0.0007269952498697732,1.420496940612793
15,0.19755907197321737,0.9176126590987272,0.9069474783004783,0.2281834174124331,0.8971291866028708,0.8548755967286319,0.0006913417161825447,1.4523341655731201
16,0.20785316209285415,0.9152046783625731,0.902131199719941,0.2131168823221333,0.9186602870813397,0.8958680362240343,0.0006545084971874736,1.4239130020141602
17,0.191839498314285,0.9246646026831785,0.9144450461735618,0.2067988766944021,0.9322169059011164,0.9106053512245637,0.0006167226819279527,1.4184625148773193
18,0.17697124131405767,0.9269005847953217,0.9191776383284114,0.1827787731226795,0.930622009569378,0.9125240618364391,0.0005782172325201154,1.4430179595947266
19,0.1610829907827948,0.934296525627795,0.9286240109692501,0.21811206260862415,0.9074960127591707,0.8776461880088823,0.0005392295478639224,1.45210862159729
20,0.1975612997403865,0.9184726522187823,0.9104809579811559,0.22728880664368606,0.9019138755980861,0.8929044010242133,0.0004999999999999999,1.460676908493042
21,0.1756272238371993,0.9287925696594427,0.9217641211024,0.1924292502220738,0.919457735247209,0.9059158071494671,0.0004607704521360775,1.4350249767303467
22,0.15709633579318122,0.935672514619883,0.9300593794279677,0.20795450512853791,0.9019138755980861,0.8831731219862735,0.0004217827674798846,1.4112536907196045
23,0.14683073403337463,0.9413484692122464,0.9364260015249167,0.17779350508634964,0.9226475279106858,0.9080251426324081,0.0003832773180720472,1.4259016513824463
24,0.14786087154398925,0.9391124871001032,0.9346951444484138,0.20564881589841483,0.9274322169059012,0.9019987105093488,0.0003454915028125262,1.4343671798706055
25,0.130511635997101,0.9463364293085655,0.9430500658761528,0.20422959612683203,0.9106858054226475,0.8987791342952275,0.00030865828381745506,1.4201040267944336
26,0.12760394744480194,0.9501203990368077,0.947233929644415,0.1879992390934718,0.9178628389154705,0.8877156074062563,0.0002730047501302265,1.4171242713928223
