epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
1,0.7259761213490133,0.712002779225291,0.43801272977093886,0.6307426291789735,0.7376395534290271,0.4982507787748394,0.000998458666866564,6.445905447006226
2,0.5458243151950986,0.7787041862080945,0.5347156438118147,0.5199479263460047,0.8118022328548644,0.6326759102590068,0.0009938441702975688,5.453992128372192
3,0.47915900956120405,0.8165711307972903,0.6346972333615337,0.5710090509061798,0.7743221690590112,0.5796381581385228,0.0009861849601988382,5.440281391143799
4,0.4210943631026735,0.8292513461872503,0.6766609052646552,1.199637568346336,0.7288676236044657,0.41037873530402424,0.0009755282581475767,5.421111345291138
5,0.37970360115996166,0.8410630536737884,0.7375390136042748,0.42240983599490906,0.8476874003189793,0.7436633047096852,0.0009619397662556432,5.487105131149292
6,0.34508148511033393,0.8582595101615424,0.7938880595556718,0.6506471070661499,0.8341307814992025,0.6750932336611144,0.0009455032620941838,5.509846210479736
7,0.3102640364062192,0.8698975160673962,0.8225615039083398,0.9090111521822793,0.6395534290271132,0.582505205878006,0.000926320082177046,5.676709890365601
8,0.2875540003048498,0.8782351919402467,0.840032708053174,0.42994995341536724,0.8381180223285486,0.7647044027898584,0.0009045084971874736,5.724897623062134
9,0.23829998557913815,0.9013375021712697,0.8771799403745827,0.5474558455521981,0.8237639553429027,0.695265849375529,0.0008802029828000154,5.530306816101074
10,0.23202588496283563,0.9058537432690638,0.885799362051201,1.396149863159593,0.7503987240829346,0.4945491148303465,0.0008535533905932736,6.221568584442139
11,0.18658466699513915,0.9237450060795553,0.9107822104366403,0.6910141719775527,0.8181818181818182,0.7134469642683756,0.0008247240241650918,5.982206106185913
12,0.17761486298159548,0.9306930693069307,0.9189312050677201,2.224203360060425,0.7400318979266348,0.4508075848264055,0.0007938926261462365,5.832989454269409
13,0.14217036983215997,0.9466736147298941,0.9396561485857281,0.86012448961037,0.8437001594896332,0.7376286662991505,0.0007612492823579742,5.831597566604614
14,0.16241424143656025,0.9372937293729373,0.9274148250508824,0.5840989734615055,0.8628389154704944,0.7834678176830085,0.0007269952498697732,6.097241640090942
15,0.12022080315532258,0.9504950495049505,0.9452220755811185,0.9505809079707144,0.6251993620414673,0.7046831977681529,0.0006913417161825447,5.869001388549805
16,0.08302495830745897,0.9716866423484454,0.9692137546589834,1.0481089214917623,0.8500797448165869,0.7484278114978887,0.0006545084971874736,6.211939811706543
17,0.07273597177328367,0.9753343755428174,0.9738585198421652,0.8682579112490209,0.7384370015948963,0.6696525465100731,0.0006167226819279527,5.810381650924683
18,0.0852493354486098,0.9673441028313358,0.9601928753861737,0.6388635734717051,0.8580542264752791,0.7974942378407275,0.0005782172325201154,5.5005223751068115
19,0.064554383168416,0.9767239881882925,0.9739958684242558,1.2730513447717402,0.8309409888357256,0.6988409343990061,0.0005392295478639224,5.677310466766357
20,0.04553961501383514,0.9841931561577211,0.9822366511455192,0.9133957499902594,0.7615629984051037,0.7685909131712598,0.0004999999999999999,5.444711446762085
21,0.0379704517715646,0.9871460830293556,0.9865349000936781,0.6553468997850183,0.8421052631578947,0.8097425611121625,0.0004607704521360775,5.385455369949341
22,0.04219416662248585,0.9866249782873024,0.9859257907994459,1.7408850346872586,0.8389154704944178,0.701252182452679,0.0004217827674798846,5.475701093673706
23,0.01903380185497683,0.994094146256731,0.9939160938821898,0.9661396592617796,0.7615629984051037,0.7697221652738642,0.0003832773180720472,5.510458707809448
24,0.03400094952807672,0.9881882925134619,0.9872154057254432,0.707011740838892,0.8054226475279107,0.7976327084078845,0.0003454915028125262,5.780292272567749
25,0.015283715733988134,0.9960048636442591,0.9955760249673045,0.7414794308556751,0.8277511961722488,0.7894846020017506,0.00030865828381745506,5.691691637039185
26,0.01643177923685419,0.9933993399339934,0.9925894509344879,1.3889517012365835,0.861244019138756,0.7718345351220564,0.0002730047501302265,5.241932392120361
27,0.00955203807479541,0.9973944762897342,0.996912294342341,1.0588213378181786,0.8724082934609251,0.8065337306614743,0.0002387507176420255,5.332562208175659
28,0.006717642697016535,0.9979155810317873,0.9978566626335943,1.0382159496910062,0.8700159489633174,0.804777501071091,0.0002061073738537634,5.35722804069519
29,0.003016270228786323,0.9996525968386313,0.9995454846929855,1.070801248096607,0.8660287081339713,0.7983965412853558,0.00017527597583490815,5.751715421676636
