epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
1,0.7155550101864808,0.7415320479416363,0.4408035837830936,0.6698519690185072,0.7727272727272727,0.5366379310344828,0.000998458666866564,11.657708406448364
2,0.6443433765841582,0.7675872850442939,0.49525095310999606,0.6726058632182923,0.7288676236044657,0.43396054714530824,0.0009938441702975688,7.067753791809082
3,0.5895702723974732,0.8261247177349313,0.669252743695371,1.4048354264461633,0.3094098883572568,0.17967386438727004,0.0009861849601988382,7.045908451080322
4,0.5371026972194544,0.8532221643216953,0.7498588620616491,0.5321642143779585,0.8628389154704944,0.7239709443099274,0.0009755282581475767,6.9045209884643555
5,0.5154788733377667,0.8599965259683863,0.7681162152379803,0.5469931229782636,0.8444976076555024,0.7429574920143958,0.0009619397662556432,6.942912817001343
6,0.5105028159299079,0.861212437033177,0.7772335552745947,0.5097467349857044,0.8564593301435407,0.7380514705882353,0.0009455032620941838,6.883784532546997
7,0.5003744454791361,0.8645127670661803,0.789348367285001,0.5107055158373651,0.8636363636363636,0.7241379310344828,0.000926320082177046,6.891186475753784
8,0.4897609998704825,0.8681605002605524,0.7985726868609174,0.5633923945387015,0.8628389154704944,0.7239709443099274,0.0009045084971874736,6.999583005905151
9,0.46579487985965795,0.8796248045857217,0.8310360780803064,0.44991378747580346,0.8668261562998405,0.7488514750259716,0.0008802029828000154,7.118639707565308
10,0.44294232700524155,0.8890046899426784,0.8532440725704469,0.5178689104898504,0.8197767145135566,0.8028043964118422,0.0008535533905932736,7.17017388343811
11,0.42618677376748293,0.8947368421052632,0.8638448414350863,0.46994711009509255,0.8636363636363636,0.8072853275538665,0.0008247240241650918,7.221830368041992
12,0.4045275735300159,0.9082855653986451,0.8875380486039273,0.4923809868011748,0.8779904306220095,0.8267576151112811,0.0007938926261462365,7.278791427612305
13,0.374194973455611,0.9211394823692896,0.9064983945337531,0.6109109622629826,0.8636363636363636,0.7379353538240767,0.0007612492823579742,7.389697074890137
14,0.3584603367941815,0.9261768282091367,0.9147574433952625,0.5060875127522759,0.8875598086124402,0.8185077188416515,0.0007269952498697732,7.393181800842285
15,0.310505536036585,0.9531005732152162,0.9486105782785403,1.481535166501999,0.6220095693779905,0.7349097331240189,0.0006913417161825447,7.399867057800293
16,0.27062517866060015,0.9729025534132361,0.9713500118448581,0.46043527254647615,0.8947368421052632,0.8574135839902971,0.0006545084971874736,7.399165868759155
17,0.27094677764652547,0.969254820218864,0.9674884049878909,0.45625347234130476,0.9059011164274322,0.858459595959596,0.0006167226819279527,7.525103807449341
18,0.23616184608708948,0.9907938162237276,0.9904593424992663,0.5178636188427227,0.8771929824561403,0.8860828488372093,0.0005782172325201154,7.538239240646362
19,0.22240093925284163,0.9963522668056279,0.9962405713456697,0.44305056119649605,0.9146730462519936,0.876420573269541,0.0005392295478639224,7.528405666351318
20,0.21354913593001182,0.9993051936772624,0.999285554211198,0.4550196108492938,0.9090909090909091,0.8678932655654383,0.0004999999999999999,7.550252676010132
