epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
1,0.7227505724090906,0.7377106131665798,0.47353834671021544,0.7441242138544718,0.7049441786283892,0.3878856710202536,0.0009990133642141358,6.287307262420654
2,0.3950721197851379,0.8643390654854959,0.7986083521226808,0.6471545513737145,0.6834130781499203,0.725822961013294,0.000996057350657239,1.6077227592468262
3,0.2896925966648959,0.8987319784610039,0.8634703099592635,0.257960396235069,0.9098883572567783,0.8847385836381125,0.0009911436253643444,1.5009040832519531
4,0.24404709869133467,0.9148862254646517,0.8899773911119876,0.28622150860810014,0.8923444976076556,0.8523690413001719,0.0009842915805643156,1.5170774459838867
5,0.19794964415291563,0.9306930693069307,0.9136594712504204,0.8651042853436022,0.6228070175438597,0.7035937667988815,0.0009755282581475769,1.493626594543457
6,0.16452365309719577,0.9425047767934688,0.9282754049716666,0.4820929064134662,0.7838915470494418,0.7815945727413877,0.0009648882429441258,1.4890789985656738
7,0.1587427034754088,0.9425047767934688,0.9291438690553625,0.5714552148677515,0.8205741626794258,0.7010245542023884,0.0009524135262330099,1.5167267322540283
8,0.13575161562024748,0.9532742747959007,0.9431679578100278,0.5999177515601808,0.7655502392344498,0.7697717551464458,0.0009381533400219318,1.541517734527588
9,0.11386435033469766,0.9610908459266979,0.9540865712887303,0.30298628908785524,0.8620414673046252,0.8476694501582609,0.0009221639627510075,1.4927937984466553
10,0.09706980453579919,0.9690811186381796,0.9619397081997925,0.9948555680743435,0.79585326953748,0.6678807884713087,0.0009045084971874736,1.506288766860962
11,0.10453478012422275,0.9619593538301199,0.9548736006684164,0.34211231371242273,0.8907496012759171,0.8614265089082357,0.0008852566213878945,1.5097885131835938
12,0.08666263307695983,0.971512940767761,0.9662745573189754,0.2619520579085966,0.916267942583732,0.8910394579612116,0.0008644843137107056,1.5043249130249023
13,0.05983359945541002,0.9821087371895084,0.9793763426297419,0.22431199145659306,0.9178628389154705,0.8956953935263186,0.0008422735529643443,1.5027353763580322
14,0.06141700154302723,0.9822824387701928,0.9788981568886415,0.29605682728963606,0.8803827751196173,0.865134176352416,0.0008187119948743448,1.5451452732086182
15,0.06208724802916758,0.9800243182212958,0.976175829381857,0.3438629499462803,0.8931419457735247,0.8570659793227433,0.0007938926261462366,1.5946993827819824
16,0.05247236527366648,0.9845405593190898,0.9813437331539665,0.329313290122736,0.861244019138756,0.8487076081913091,0.0007679133974894982,1.5152459144592285
17,0.03742611987636966,0.9900990099009901,0.9890241535902847,0.5651188694903154,0.8923444976076556,0.8553059021898242,0.0007408768370508576,1.5698189735412598
18,0.043639797167630896,0.9861038735452493,0.9836238911797347,0.6314684997715257,0.8668261562998405,0.798447713716557,0.0007128896457825362,1.5373907089233398
19,0.032622061265396,0.9920097272885183,0.990040923711129,0.7021425298906779,0.7791068580542265,0.8025434934737601,0.0006840622763423389,1.5982887744903564
20,0.02879603981158997,0.9930519367726246,0.9914501366834245,0.3033451249606111,0.9146730462519936,0.8931279004010308,0.0006545084971874735,1.539482593536377
21,0.02844559436475359,0.9930519367726246,0.9919515600899476,0.4336009195261595,0.9114832535885168,0.8843199313446954,0.0006243449435824271,1.588069200515747
22,0.024280905790221925,0.9935730415146777,0.9925557302477348,0.3541715096391179,0.9234449760765551,0.9013425394013279,0.0005936906572928622,1.5733635425567627
23,0.019816552449146534,0.9961785652249435,0.9950796660157373,0.30627586544035346,0.9146730462519936,0.8914471144684153,0.000562666616782152,1.611800193786621
24,0.018364753057108957,0.9966996699669967,0.995904956312669,0.337917603278292,0.8931419457735247,0.8678529875320304,0.0005313952597646566,1.6075401306152344
25,0.01885521495467272,0.9953100573215217,0.9936717962097577,0.5725302592668522,0.8149920255183413,0.806655736974655,0.0004999999999999998,1.5318078994750977
26,0.013738994532087953,0.9984366857738406,0.9982924028178726,0.2620615448677939,0.9210526315789473,0.9050578177947386,0.00046860474023534314,1.5475642681121826
27,0.013916895086965213,0.9979155810317873,0.9968314626712296,0.29723225214312143,0.9027113237639554,0.8893315359752054,0.00043733338321784774,1.5518686771392822
28,0.010643388760215151,0.9986103873545249,0.9982629603880718,0.2830024297234782,0.9282296650717703,0.910638567117344,0.00040630934270713756,1.6172289848327637
29,0.013258666839885441,0.9972207747090499,0.997048400929153,0.4048834396749022,0.9226475279106858,0.8990755474222959,0.00037565505641757246,1.7108469009399414
30,0.011436775221253343,0.9984366857738406,0.9979879765023594,0.5351886730254932,0.9202551834130781,0.898500831585135,0.00034549150281252633,1.6755685806274414
31,0.014113545044738943,0.9968733715476811,0.9956612650835782,0.7234676356592247,0.8771929824561403,0.8185126839015884,0.00031593772365766105,1.7204842567443848
32,0.010375537621046631,0.9975681778704186,0.9970912923040389,0.305110599453512,0.9314194577352473,0.9151063622170179,0.00028711035421746355,1.6165103912353516
33,0.007844453059403468,0.9989577905158937,0.9989273516339806,0.3051582080723519,0.9290271132376395,0.9129677058993888,0.0002591231629491422,1.5480163097381592
34,0.008139410883638622,0.9989577905158937,0.9985227448928642,0.42057155307227867,0.9258373205741627,0.904580548179763,0.00023208660251050145,1.5895137786865234
