epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
1,1.0243254170476592,0.6475594927913844,0.3689664149234536,0.6695447205736687,0.722488038277512,0.5210074034902168,0.000998458666866564,9.078962564468384
2,0.5804607748301964,0.7854785478547854,0.6614182095199395,0.37642527734073533,0.8708133971291866,0.8222987418878227,0.0009938441702975688,8.720251560211182
3,0.4152637034608027,0.8471426089977419,0.7845016388284843,0.2943519340082409,0.905103668261563,0.8758300490624544,0.0009861849601988382,8.706754207611084
4,0.31381850881317286,0.8820566267153032,0.8403014025866502,0.2617214652850772,0.8971291866028708,0.8630445196806752,0.0009755282581475767,8.610460758209229
5,0.2721162820640943,0.89421573736321,0.8605332279811545,0.23580806636425297,0.9003189792663477,0.8677878691117317,0.0009619397662556432,8.311963081359863
6,0.2335143523620445,0.9098488796248045,0.8846031458805405,0.23392743512429595,0.9011164274322169,0.8699492753003915,0.0009455032620941838,8.948387384414673
7,0.20930500114483822,0.9174917491749175,0.8961333387998345,0.17823661750916278,0.919457735247209,0.899621122491521,0.000926320082177046,8.906916379928589
8,0.18468087734562336,0.9246135139829772,0.9082683062377156,0.18212746104085892,0.919457735247209,0.8977466848007966,0.0009045084971874736,8.830870866775513
9,0.16413334556233247,0.9331248914365121,0.9186835092369684,0.2197862292901335,0.9122807017543859,0.8865271052583485,0.0008802029828000154,8.863811731338501
10,0.15747679394163647,0.9386833420184124,0.9247340202897116,0.21351701245781338,0.9178628389154705,0.8956174942779652,0.0008535533905932736,8.993741273880005
11,0.14035707301401484,0.9458051068264721,0.9358184555898921,0.2032893256810115,0.9154704944178629,0.8930787922560575,0.0008247240241650918,8.847402811050415
12,0.13815089520950252,0.9463262115685253,0.9356572181853993,0.25397650848523057,0.9170653907496013,0.8944111011702591,0.0007938926261462365,8.512692213058472
13,0.1180663822150508,0.9525794684731631,0.9430321860326031,0.20799527992680075,0.9138755980861244,0.897387982907043,0.0007612492823579742,8.649497270584106
14,0.12800567324467577,0.9501476463435817,0.9390631273063617,0.19423267350790568,0.9170653907496013,0.9008456023395531,0.0007269952498697732,8.99553394317627
15,0.10989201646857902,0.9569220079902727,0.9492083750449105,0.18591592603669824,0.9226475279106858,0.9107019128525393,0.0006913417161825447,9.016433954238892
16,0.0843242803937614,0.9668229980892826,0.9591118095731368,0.19532763006026743,0.9218500797448166,0.9083017277707544,0.0006545084971874736,8.928933382034302
17,0.07741140163186029,0.9723814486711829,0.967774089458123,0.23835053216660226,0.916267942583732,0.897961679247861,0.0006167226819279527,8.899672508239746
18,0.076954244570805,0.9720340455098141,0.9677273084841584,0.21114408443888918,0.9170653907496013,0.9007454873732657,0.0005782172325201154,8.961284399032593
19,0.07040242675419418,0.9739447628973423,0.9690813181664995,0.1964485062084527,0.9186602870813397,0.9043306874977171,0.0005392295478639224,8.817738771438599
20,0.0753363888999986,0.971512940767761,0.9673827550999649,0.24506237918456353,0.9170653907496013,0.8983101731027325,0.0004999999999999999,8.87100625038147
21,0.054929118332337726,0.9798506166406115,0.9755876890477019,0.2033534017555357,0.9146730462519936,0.9014965997851708,0.0004607704521360775,8.924836158752441
22,0.05770363905013322,0.980545422963349,0.9777928805836047,0.22974388620507402,0.9210526315789473,0.9036801785572895,0.0004217827674798846,8.75753927230835
23,0.04401356534052375,0.9859301719645649,0.9836394204288993,0.27392285361832786,0.9178628389154705,0.8995088394169898,0.0003832773180720472,8.855307579040527
