test_sample_idx,true_class,pred_class,pred_prob,true_prob,ch1_path,col_index,seg_idx,speed_pct
524,healthy 1,bearing bpfo 3,0.5015339173797633,0.4984569701709126,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,11,
688,healthy 1,bearing bpfo 3,0.5951392886997378,0.4047880646935111,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,4,
689,healthy 1,bearing bpfo 3,0.5776618277184229,0.4221282909320962,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,5,
690,healthy 1,bearing bpfo 3,0.5218575960590659,0.47802363364703626,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,6,
701,healthy 1,bearing bpfo 3,0.5366121880885752,0.4629161771037012,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,17,
702,healthy 1,bearing bpfo 3,0.5155578785849877,0.48422713321175026,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,18,
706,healthy 1,bearing bpfo 3,0.5292355198408184,0.47050007197118415,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,22,
711,healthy 1,bearing bpfo 3,0.5223051941734866,0.47743139291154707,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,27,
713,healthy 1,bearing bpfo 3,0.523023644588516,0.4768818728237382,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,29,
714,healthy 1,bearing bpfo 3,0.5061128837103509,0.49374473302446537,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,30,
715,healthy 1,bearing bpfo 3,0.5299188772129978,0.4698960899952713,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,31,
727,healthy 1,bearing bpfo 3,0.509329622327719,0.4904784731454804,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,43,
728,healthy 1,bearing bpfo 3,0.5229967736548984,0.47677846626488535,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,44,
730,healthy 1,bearing bpfo 3,0.5031080723907624,0.49679462413865305,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,46,
1081,bearing bpfo 3,healthy 1,0.578491064885244,0.4215079171797261,C:\Project Work\Denoised\Motor-2\50\bearing bpfo 3\Electric_Motor-2_50_time-bearing bpfo 3-ch1.csv,4,55,
1099,bearing bpfo 3,healthy 1,0.6214164470222965,0.3783754467232686,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,16,
1101,bearing bpfo 3,healthy 1,0.5855589471340651,0.4142629778037509,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,18,
1118,bearing bpfo 3,healthy 1,0.5441850004011631,0.4555494616809798,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,35,
1136,bearing bpfo 3,healthy 1,0.5252717852808082,0.4746438803629815,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,53,
