test_sample_idx,true_class,pred_class,pred_prob,true_prob,ch1_path,col_index,seg_idx,speed_pct
112,healthy 1,bearing bpfo 3,0.5893036859532057,0.41069516977764775,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,3,55,
517,healthy 1,bearing bpfo 3,0.5753638352974761,0.4245997147867922,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,4,
548,healthy 1,bearing bpfo 3,0.5524140906109944,0.4474122231295451,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,35,
754,healthy 1,bearing bpfo 3,0.5217294727326552,0.47825268195844733,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,34,13,
756,healthy 1,bearing bpfo 3,0.6074006999880542,0.39258656426975014,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,34,15,
1089,bearing bpfo 3,healthy 1,0.5382296279819928,0.461751328916098,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,6,
1099,bearing bpfo 3,healthy 1,0.5235079803650895,0.47642608149291094,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,16,
1128,bearing bpfo 3,healthy 1,0.5270796442318123,0.4726268170346972,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,45,
1130,bearing bpfo 3,healthy 1,0.5339002818531813,0.4658648852314077,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,47,
1137,bearing bpfo 3,healthy 1,0.5796080309663261,0.42030581004626233,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,54,
1139,bearing bpfo 3,healthy 1,0.588304999659392,0.40275103845518123,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,56,
1140,bearing bpfo 3,healthy 1,0.8863305369155456,0.11365979397861492,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,0,
1141,bearing bpfo 3,healthy 1,0.8760373040829009,0.1239581186772436,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,1,
1142,bearing bpfo 3,healthy 1,0.5018125400909126,0.49816511107650274,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,2,
1143,bearing bpfo 3,healthy 1,0.8794104041830977,0.1205689316180081,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,3,
1144,bearing bpfo 3,healthy 1,0.8513522977183954,0.14862961468086877,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,4,
1145,bearing bpfo 3,healthy 1,0.8281179475145679,0.1718707830947012,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,5,
1146,bearing bpfo 3,healthy 1,0.8678349226440473,0.13207121251076862,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,6,
