test_sample_idx,true_class,pred_class,pred_prob,true_prob,ch1_path,col_index,seg_idx,speed_pct
112,healthy 1,bearing bpfo 3,0.5891885192443927,0.40647584696610767,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,3,55,
517,healthy 1,bearing bpfo 3,0.5409981717045108,0.44130711754163104,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,4,
1089,bearing bpfo 3,healthy 1,0.5820496082305908,0.41135811309019726,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,6,
1099,bearing bpfo 3,healthy 1,0.5469484974940618,0.4421672572692235,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,16,
1130,bearing bpfo 3,healthy 1,0.5092312494913737,0.47365525489052135,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,47,
1137,bearing bpfo 3,healthy 1,0.6039184977610906,0.37942695369323093,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,54,
1139,bearing bpfo 3,healthy 1,0.5602784901857376,0.3555975096921126,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,56,
1140,bearing bpfo 3,healthy 1,0.8930773933728536,0.09989845628539722,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,0,
1141,bearing bpfo 3,healthy 1,0.8342690467834473,0.16143939519921938,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,1,
1142,bearing bpfo 3,healthy 1,0.5382390022277832,0.4554251432418823,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,2,
1143,bearing bpfo 3,healthy 1,0.8603171507517496,0.13381165514389673,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,3,
1144,bearing bpfo 3,healthy 1,0.8123775521914164,0.18069164703289667,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,4,
1145,bearing bpfo 3,healthy 1,0.8266000747680664,0.16911009699106216,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,5,
1146,bearing bpfo 3,healthy 1,0.833653450012207,0.15378867089748383,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,6,
1147,bearing bpfo 3,healthy 1,0.774728407462438,0.21824893169105053,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,7,
1148,bearing bpfo 3,healthy 1,0.9519071181615194,0.04277930563936631,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,8,
1149,bearing bpfo 3,healthy 1,0.7655742764472961,0.2292457475171735,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,9,
1150,bearing bpfo 3,healthy 1,0.7539692123730978,0.2421493548511838,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,10,
1151,bearing bpfo 3,healthy 1,0.6957465608914694,0.2979968252281348,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,11,
1152,bearing bpfo 3,healthy 1,0.8515172402064005,0.14193786370257536,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,12,
1153,bearing bpfo 3,healthy 1,0.9140177766482035,0.08067404583562165,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,13,
1154,bearing bpfo 3,healthy 1,0.9728539784749349,0.025145374704152346,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,14,
1155,bearing bpfo 3,healthy 1,0.9396840135256449,0.05502757577536007,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,15,
1156,bearing bpfo 3,healthy 1,0.8037331899007162,0.18571744300425053,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,16,
1157,bearing bpfo 3,healthy 1,0.6169571181138357,0.36744172871112823,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,17,
1158,bearing bpfo 3,healthy 1,0.5217495063940684,0.46453111867109936,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,18,
1168,bearing bpfo 3,healthy 1,0.7160250941912333,0.2699653406937917,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,28,
1169,bearing bpfo 3,healthy 1,0.5127160847187042,0.4701288839181264,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,29,
1170,bearing bpfo 3,healthy 1,0.8092756072680155,0.18079870690902075,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,30,
1171,bearing bpfo 3,healthy 1,0.7317260305086771,0.2482972095410029,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,31,
1172,bearing bpfo 3,healthy 1,0.6402101616064707,0.34726743896802265,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,32,
1173,bearing bpfo 3,healthy 1,0.9234587947527567,0.06653658673167229,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,33,
1174,bearing bpfo 3,healthy 1,0.8628080089886984,0.12413386379679044,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,34,
1175,bearing bpfo 3,healthy 1,0.885690450668335,0.10151465485493343,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,35,
1176,bearing bpfo 3,healthy 1,0.7991169293721517,0.19080145036180815,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,36,
