test_sample_idx,true_class,pred_class,pred_prob,true_prob,ch1_path,col_index,seg_idx,speed_pct
2,healthy 1,bearing bpfo 3,0.5924228141860416,0.35756121824185055,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,2,2,
3,healthy 1,bearing bpfo 3,0.6294292291107316,0.34401353805636364,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,2,3,
110,healthy 1,bearing bpfo 3,0.5485647171735764,0.37009577949841815,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,3,53,
111,healthy 1,bearing bpfo 3,0.5792947014172872,0.33246153096357983,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,3,54,
112,healthy 1,bearing bpfo 3,0.4929889676471551,0.4498753796021144,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,3,55,
170,healthy 1,bearing bpfo 3,0.7585893670717875,0.18614224654932818,C:\Project Work\Denoised\Motor-2\50\healthy 1\Electric_Motor-2_50_time-healthy 1-ch1.csv,5,56,
516,healthy 1,bearing bpfo 3,0.5468090108285347,0.41127605346143054,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,3,
517,healthy 1,bearing bpfo 3,0.5724387640754381,0.36037379999955493,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,4,
524,healthy 1,bearing bpfo 3,0.5978156961500645,0.34421969950199127,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,11,
532,healthy 1,bearing bpfo 3,0.5258090396722158,0.38064903269211453,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,19,
535,healthy 1,bearing bpfo 3,0.5863964160283407,0.3596569509245455,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,22,
537,healthy 1,bearing bpfo 3,0.4553676247596741,0.45022635410229367,C:\Project Work\Denoised\Motor-2\75\healthy 1\Electric_Motor-2_75_time-healthy 1-ch1.csv,25,24,
676,healthy 1,broken rotor bar,0.4985074899935474,0.39563082705717534,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,14,49,
688,healthy 1,bearing bpfo 3,0.4910446107387543,0.4038497308890025,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,4,
689,healthy 1,bearing bpfo 3,0.6886357267697653,0.25975864357315004,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,5,
690,healthy 1,bearing bpfo 3,0.5294825335343679,0.40951704947898787,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,16,6,
