epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
1,0.5882207711516972,0.7674135834636095,0.5092711659253656,1.647049117506596,0.3078149920255183,0.2330895444951478,0.000998458666866564,98.84647631645203
2,0.48577887050203095,0.8080597533437555,0.6150166133005999,0.4406361817553093,0.8444976076555024,0.6889527458492976,0.0009938441702975688,89.96311354637146
3,0.43079347759148756,0.8382838283828383,0.7041079468583538,0.3994246918761559,0.8476874003189793,0.6947978260277912,0.0009861849601988382,90.38683342933655
4,0.40597482723185063,0.8490533263852701,0.7314108062139659,0.36080050984692,0.8636363636363636,0.7241379310344828,0.0009755282581475767,89.46081900596619
5,0.3878681111743679,0.8494007295466389,0.7395637959260537,0.5584759552870429,0.7942583732057417,0.5915417140998536,0.0009619397662556432,89.841970205307
6,0.3855865058104611,0.8502692374500608,0.7428415313925166,0.3301363255044347,0.861244019138756,0.7236363636363636,0.0009455032620941838,88.3656997680664
7,0.356370573159678,0.8558276880319611,0.7695933599589513,0.3065834319797542,0.8636363636363636,0.7609733219300907,0.000926320082177046,85.87048983573914
8,0.36563567998654856,0.8577384054194893,0.7743364095942041,0.33982340783899,0.9003189792663477,0.8365446104169832,0.0009045084971874736,90.24512338638306
9,0.3355841887469339,0.8700712176480806,0.8106422844264624,0.36241965990163016,0.8596491228070176,0.719417452875809,0.0008802029828000154,93.3808102607727
10,0.3033639242872919,0.8820566267153032,0.8362546311667621,0.23743132737149936,0.9027113237639554,0.8493761913013342,0.0008535533905932736,103.04451322555542
11,0.28644942233022846,0.8916102136529442,0.8512780842934666,0.23794958385974677,0.9059011164274322,0.854314676832438,0.0008247240241650918,101.74341988563538
12,0.27361517823133824,0.8940420357825256,0.8605830703885905,0.31450472173538724,0.8740031897926634,0.765749362742548,0.0007938926261462365,101.95758414268494
13,0.2665532355390739,0.8971686642348445,0.8666782185023263,0.3457129125752173,0.8596491228070176,0.7260775185331823,0.0007612492823579742,102.84859991073608
14,0.2477746251164904,0.9055063401076949,0.8780367135431426,0.32734112721514,0.8883572567783095,0.805154374870286,0.0007269952498697732,95.0684540271759
15,0.2437786944048757,0.9037693243008511,0.8763084401127839,0.2412497755582484,0.9186602870813397,0.9008991349554694,0.0006913417161825447,94.27824521064758
16,0.23709994633464487,0.90689595275317,0.8822801086129111,0.4782576139910392,0.8740031897926634,0.7612407211028632,0.0006545084971874736,93.95580697059631
17,0.22672668625616005,0.9108910891089109,0.887160865818674,0.29629859778638307,0.8971291866028708,0.8352375057069152,0.0006167226819279527,93.89757561683655
18,0.21504113268879152,0.9129755080771235,0.8914467456203946,0.3769837098434074,0.8875598086124402,0.8326422564246726,0.0005782172325201154,93.84592795372009
